/* DATA DESCRIPTION:
Citation:	Roscher, Christiane; Scherer-Lorenzen, Michael; Schulze, Ernst-Detlef (2015): Aboveground community and species-specific plant biomass from the Jena Experiment (Dominance Experiment, year 2003) [dataset]. PANGAEA, https://doi.org/10.1594/PANGAEA.845398, 
	In: Weigelt, Alexandra; Ebeling, Anne; Roscher, Christiane; Temperton, Vicky; De Luca, Enrica; Wagg, Cameron; Buchmann, Nina; Fischer, Markus; Scherer-Lorenzen, Michael; Schmid, Bernhard; Schulze, Ernst-Detlef; Weisser, Wolfgang W; Luo, Guangjuan; Meyer, Sebastian Tobias (2016): Collection of aboveground community and species-specific plant biomass from the Jena Experiment (time series since 2002) [dataset publication series]. PANGAEA, https://doi.org/10.1594/PANGAEA.866358
Abstract:	This data set contains aboveground community plant biomass (Sown plant community, Weed plant community, and Dead plant material; all measured in biomass as dry weight) and species-specific biomass from the sown species of the dominance experiment plots of a large grassland biodiversity experiment (the Jena Experiment; see further details below). In the dominance experiment, 206 grassland plots of 3.5 x 3.5 m were established from a pool of 9 plant species that can be dominant in semi-natural grassland communities of the study region. In May 2002, varying numbers of plant species from this species pool were sown into the plots to create a gradient of plant species richness (1, 2, 3, 4, 6, and 9 species). Plots were maintained by bi-annual weeding and mowing. Aboveground community biomass was harvested twice in May and August 2003 on all experimental plots of the dominance experiment. This was done by clipping the vegetation at 3 cm above ground in two rectangles of 0.2 x 0.5 m per experimental plot. The location of these rectangles was assigned by random selection of coordinates within the central area of the plots (excluding an outer edge of 50cm). The positions of the rectangles within plots were identical for all plots. The harvested biomass was sorted into categories: individual species for the sown plant species, weed plant species (species not sown at the particular plot), detached dead plant material, and remaining plant material that could not be assigned to any category. All biomass was dried to constant weight (70°C, >= 48 h) and weighed. Sown plant community biomass was calculated as the sum of the biomass of the individual sown species. The mean of both samples per plot and the individual measurements are provided in the data file. Overall, analyses of the community biomass data have identified species richness and the presence of particular species as an important driver of a positive biodiversity-productivity relationship.
Related to:	Plot information of the Jena Dominance Experiment (URI: https://store.pangaea.de/Publications/Jena_Experiment/PlotInformationDominanceExperiment.txt)
Further details:	Roscher, Christiane; Schumacher, Jens; Baade, Jussi; Wilcken, Sara; Gleixner, Gerd; Weisser, Wolfgang W; Schmid, Bernhard; Schulze, Ernst-Detlef (2004): The role of biodiversity for element cycling and trophic interactions: an experimental approach in a grassland community. Basic and Applied Ecology, 5(2), 107-121, https://doi.org/10.1078/1439-1791-00216
	Roscher, Christiane; Temperton, Vicky; Scherer-Lorenzen, Michael; Schmid, Bernhard; Schmitz, Martin; Schumacher, Jens; Buchmann, Nina; Weisser, Wolfgang W; Schulze, Ernst-Detlef (2005): Overyielding in experimental grassland communities - irrespective of species pool or spatial scale. Ecology Letters, 8(4), 419-429, https://doi.org/10.1111/j.1461-0248.2005.00736.x
Project(s):	The Jena Experiment (JenExp) (URI: https://the-jena-experiment.de/)
Coverage:	LATITUDE: 50.946100 * LONGITUDE: 11.611300
	DATE/TIME START: 2003-01-01T00:00:00 * DATE/TIME END: 2003-12-31T00:00:00
	MINIMUM HEIGHT above ground: 0.485 m * MAXIMUM HEIGHT above ground: 0.485 m
Event(s):	JenExp_2003 (Jena Experiment 2003) * LATITUDE: 50.946100 * LONGITUDE: 11.611300 * DATE/TIME START: 2003-01-01T00:00:00 * DATE/TIME END: 2003-12-31T00:00:00 * LOCATION: Thuringia, Germany * METHOD/DEVICE: Experiment (EXP)
Comment:	There are two types of missing values contained in the dataset. Empty cells represent missing values that result from the design of the experiment when the respective value does not occur and could thus not be measured. For example, in the columns of species-specific biomass cells are left blank, when the species was not sown into the respective plot. Missing values that resulted from methodological problems, sampling errors, or lost samples/data are marked with "-9999".
	To calculate plot and annual means from the species specific biomass given per subsample it is important to be aware of the special missing values in the data set. Plots with single missing values indicated by "-9999", result in a difference between the following means: (1) first sum up species specific biomass per subsample for all contained species to calculated a sown species community biomass per subsample and then average the values over the subsamples per plot or (2) first average species specific biomass over subplots to get an average species specific biomass per plot and then sum these averages for all contained species to get an overall plot mean. 
	For data in monoculture plots only the mean of the two subsamples but not the two individual measurements are available.
	This datasets is part of a time series of measurements since 2002 ((doi:10.1594/PANGAEA.866358). Unidentified plant material has been dried and weighted separately in later years, but has not been recorded in 2003.
Parameter(s):	Experimental plot (Experimental plot) * COMMENT: Detailed explanations of plots and the plant diversity gradient are provided in the section "further details".
	Height aboveground, minimum [m] (Height abovegr min) * COMMENT: Vegetation was cut in 3cm above the soil surface.
	Height aboveground, maximum [m] (Height abovegr max) * COMMENT: Rough approximation of maximum vegetation height
	HEIGHT above ground [m] (Height) * GEOCODE * COMMENT: Average of min and max value
	Date/time start (Date/time start) * COMMENT: Of sampling campaign
	Date/time end (Date/time end) * COMMENT: Of sampling campaign
	Replicate (Repl) * COMMENT: Speciefies if multiple samples per plot have been taken and are provided in the data file.
	Weeds plant community, biomass as dry weight [g/m**2] (Weeds biom) * METHOD/DEVICE: Dried biomass sample * COMMENT: Measured on plot level
	Dead plant material, biomass as dry weight [g/m**2] (Dead plant mat biom) * METHOD/DEVICE: Dried biomass sample * COMMENT: Measured on plot level
	Trifolium repens, biomass as dry weight [g/m**2] (T. repens biom) * METHOD/DEVICE: Dried biomass sample * COMMENT: Measured on species level
	Trifolium pratense, biomass as dry weight [g/m**2] (T. pratense biom) * METHOD/DEVICE: Dried biomass sample * COMMENT: Measured on species level
	Poa trivialis, biomass as dry weight [g/m**2] (P. trivialis biom) * METHOD/DEVICE: Dried biomass sample * COMMENT: Measured on species level
	Phleum pratense, biomass as dry weight [g/m**2] (P. pratense biom) * METHOD/DEVICE: Dried biomass sample * COMMENT: Measured on species level
	Geranium pratense, biomass as dry weight [g/m**2] (G. pratense biom) * METHOD/DEVICE: Dried biomass sample * COMMENT: Measured on species level
	Dactylis glomerata, biomass as dry weight [g/m**2] (D. glomerata biom) * METHOD/DEVICE: Dried biomass sample * COMMENT: Measured on species level
	Arrhenatherum elatius, biomass as dry weight [g/m**2] (A. elatius biom) * METHOD/DEVICE: Dried biomass sample * COMMENT: Measured on species level
	Anthriscus sylvestris, biomass as dry weight [g/m**2] (A. sylvestris biom) * METHOD/DEVICE: Dried biomass sample * COMMENT: Measured on species level
	Alopecurus pratensis, biomass as dry weight [g/m**2] (A. pratensis biom) * METHOD/DEVICE: Dried biomass sample * COMMENT: Measured on species level
	Sown plant community, biomass as dry weight [g/m**2] (Sown plant biom) * METHOD/DEVICE: Dried biomass sample * COMMENT: Measured on plot level
License:	Creative Commons Attribution 3.0 Unported (CC-BY-3.0) (URI: https://creativecommons.org/licenses/by/3.0/)
Size:	15116 data points
*/
Experimental plot	Height abovegr min [m]	Height abovegr max [m]	Height [m]	Date/time start	Date/time end	Repl	Weeds biom [g/m**2]	Dead plant mat biom [g/m**2]	T. repens biom [g/m**2]	T. pratense biom [g/m**2]	P. trivialis biom [g/m**2]	P. pratense biom [g/m**2]	G. pratense biom [g/m**2]	D. glomerata biom [g/m**2]	A. elatius biom [g/m**2]	A. sylvestris biom [g/m**2]	A. pratensis biom [g/m**2]	Sown plant biom [g/m**2]
B1B074	0.03	1	0.485	2003-08-25	2003-09-01	mean	9.80	74.20				17.80	0.00		193.20		12.60	223.60
B1B078	0.03	1	0.485	2003-05-26	2003-06-03	1	0.00	30.60					0.00	544.60		0.00	113.80	658.40
B1B078	0.03	1	0.485	2003-05-26	2003-06-03	2	51.20	0.00					0.47	499.80		0.00	59.70	559.97
B1B078	0.03	1	0.485	2003-05-26	2003-06-03	mean	25.60	15.30					0.20	522.20		0.00	86.80	609.20
B1B078	0.03	1	0.485	2003-08-25	2003-09-01	1	0.00	70.00					0.17	145.90		0.00	7.00	153.07
B1B078	0.03	1	0.485	2003-08-25	2003-09-01	2	0.00	68.80					0.00	118.70		0.00	0.00	118.70
B1B078	0.03	1	0.485	2003-08-25	2003-09-01	mean	0.00	69.40					0.08	132.30		0.00	3.50	135.90
B1B079	0.03	1	0.485	2003-05-26	2003-06-03	1	0.00	7.80		78.00	289.40					0.00		367.40
B1B079	0.03	1	0.485	2003-05-26	2003-06-03	2	8.20	6.30		181.10	407.50					0.00		588.60
B1B079	0.03	1	0.485	2003-05-26	2003-06-03	mean	4.10	7.10		129.60	348.50					0.00		478.00
B1B079	0.03	1	0.485	2003-08-25	2003-09-01	1	0.00	159.80		144.10	2.00					0.00		146.10
B1B079	0.03	1	0.485	2003-08-25	2003-09-01	2	0.00	99.40		285.80	15.50					0.00		301.30
B1B079	0.03	1	0.485	2003-08-25	2003-09-01	mean	0.00	129.60		214.95	8.75					0.00		223.70
B1B082	0.03	1	0.485	2003-05-26	2003-06-03	1	17.20	6.10				236.20				0.00	105.60	341.80
B1B082	0.03	1	0.485	2003-05-26	2003-06-03	2	40.80	10.20				226.40				0.00	109.80	336.20
B1B082	0.03	1	0.485	2003-05-26	2003-06-03	mean	29.00	8.20				231.30				0.00	107.70	339.00
B1B082	0.03	1	0.485	2003-08-25	2003-09-01	1	0.16	35.90				34.50					21.50	56.00
B1B082	0.03	1	0.485	2003-08-25	2003-09-01	2	0.00	25.90				58.90				0.00	7.10	66.00
B1B082	0.03	1	0.485	2003-08-25	2003-09-01	mean	0.10	30.90				46.70				0.00	14.30	61.00
B1B083	0.03	1	0.485	2003-05-26	2003-06-03	1	0.00	9.90	8.60	11.90	88.90			562.50		0.00	86.50	758.40
B1B083	0.03	1	0.485	2003-05-26	2003-06-03	2	0.00	35.50	1.70	60.90	79.20			342.90		0.00	69.50	554.20
B1B083	0.03	1	0.485	2003-05-26	2003-06-03	mean	0.00	22.70	5.20	36.40	84.10			452.70		0.00	78.00	656.30
B1B083	0.03	1	0.485	2003-08-25	2003-09-01	1	7.80	29.20	4.90	4.10	0.00			164.00		0.00	6.50	179.50
B1B083	0.03	1	0.485	2003-08-25	2003-09-01	2	0.00	33.90	6.90	16.20	0.00			113.60		0.00	17.70	154.40
B1B083	0.03	1	0.485	2003-08-25	2003-09-01	mean	3.90	31.60	5.90	10.15	0.00			138.80		0.00	12.10	167.00
B1B084	0.03	1	0.485	2003-05-26	2003-06-03	1	0.00	8.90	30.70	27.20		409.60				0.00		467.50
B1B084	0.03	1	0.485	2003-05-26	2003-06-03	2	13.40	0.00	15.60	88.30		174.60				0.00		278.50
B1B084	0.03	1	0.485	2003-05-26	2003-06-03	mean	6.70	4.50	23.20	57.80		292.10				0.00		373.00
B1B084	0.03	1	0.485	2003-08-25	2003-09-01	1	0.00	26.90	0.00	14.30		69.30				0.00		83.60
B1B084	0.03	1	0.485	2003-08-25	2003-09-01	2	2.90	43.40	2.30	23.30		126.80				0.00		152.40
B1B084	0.03	1	0.485	2003-08-25	2003-09-01	mean	1.50	35.20	1.15	18.80		98.05				0.00		118.00
B1B087	0.03	1	0.485	2003-05-26	2003-06-03	1	0.00	5.30	290.20				22.70					312.90
B1B087	0.03	1	0.485	2003-05-26	2003-06-03	2	0.00	3.00	239.80				36.70					276.50
B1B087	0.03	1	0.485	2003-05-26	2003-06-03	mean	0.00	4.20	265.00				29.70					294.70
B1B087	0.03	1	0.485	2003-08-25	2003-09-01	1	0.00	48.60	51.60				40.60					92.20
B1B087	0.03	1	0.485	2003-08-25	2003-09-01	2	0.00	42.80	50.00				13.00					63.00
B1B087	0.03	1	0.485	2003-08-25	2003-09-01	mean	0.00	45.70	50.80				26.80					77.60
B1B089	0.03	1	0.485	2003-05-26	2003-06-03	1	20.50	0.00	19.00		268.60				436.50			724.10
B1B089	0.03	1	0.485	2003-05-26	2003-06-03	2	9.70	37.20	33.60		155.50				586.10			775.20
B1B089	0.03	1	0.485	2003-05-26	2003-06-03	mean	15.10	18.60	26.30		212.10				511.30			749.70
B1B089	0.03	1	0.485	2003-08-25	2003-09-01	1	0.00	35.80	0.00		0.34				100.10			100.44
B1B089	0.03	1	0.485	2003-08-25	2003-09-01	2	0.00	10.50	0.00		0.16				94.30			94.46
B1B089	0.03	1	0.485	2003-08-25	2003-09-01	mean	0.00	23.20	0.00		0.25				97.20			97.50
B1B091	0.03	1	0.485	2003-05-26	2003-06-03	1	17.60	8.70			241.60		7.30					248.90
B1B091	0.03	1	0.485	2003-05-26	2003-06-03	2	18.80	0.00			260.70		19.90					280.60
B1B091	0.03	1	0.485	2003-05-26	2003-06-03	mean	18.20	4.40			251.20		13.60					264.80
B1B091	0.03	1	0.485	2003-08-25	2003-09-01	1	0.00	19.00			8.40		193.00					201.40
B1B091	0.03	1	0.485	2003-08-25	2003-09-01	2	6.10	3.60			0.04		82.60					82.64
B1B091	0.03	1	0.485	2003-08-25	2003-09-01	mean	3.10	11.30			4.22		137.80					142.00
B1B092	0.03	1	0.485	2003-05-26	2003-06-03	1	0.00	31.20							585.00	0.00		585.00
B1B092	0.03	1	0.485	2003-05-26	2003-06-03	2	15.50	52.10							908.90	0.00		908.90
B1B092	0.03	1	0.485	2003-05-26	2003-06-03	mean	7.80	41.70							747.00	0.00		747.00
B1B092	0.03	1	0.485	2003-08-25	2003-09-01	1	0.00	45.80							173.50	0.07		173.57
B1B092	0.03	1	0.485	2003-08-25	2003-09-01	2	0.00	23.50							183.00	0.02		183.02
B1B092	0.03	1	0.485	2003-08-25	2003-09-01	mean	0.00	34.70							178.25	0.05		178.30
B1B095	0.03	1	0.485	2003-05-26	2003-06-03	1	64.80	25.30	8.90					162.10	515.10			686.10
B1B095	0.03	1	0.485	2003-05-26	2003-06-03	2	28.40	18.10	24.30					129.00	322.10			475.40
B1B095	0.03	1	0.485	2003-05-26	2003-06-03	mean	46.60	21.70	16.60					145.60	418.60			580.80
B1B095	0.03	1	0.485	2003-08-25	2003-09-01	1	1.50	32.30	0.00					135.20	239.30			374.50
B1B095	0.03	1	0.485	2003-08-25	2003-09-01	2	8.80	28.80	0.00					79.90	276.10			356.00
B1B095	0.03	1	0.485	2003-08-25	2003-09-01	mean	5.20	30.60	0.00					107.55	257.70			365.30
B2B001	0.03	1	0.485	2003-05-26	2003-06-03	1	0.60	26.60			104.20			784.80				889.00
B2B001	0.03	1	0.485	2003-05-26	2003-06-03	2	13.50	16.10			104.40			783.90				888.30
B2B001	0.03	1	0.485	2003-05-26	2003-06-03	mean	7.10	21.40			104.30			784.40				888.70
B2B001	0.03	1	0.485	2003-08-25	2003-09-01	1	0.00	15.00			0.00			107.80				107.80
B2B001	0.03	1	0.485	2003-08-25	2003-09-01	2	0.00	30.20			0.00			132.10				132.10
B2B001	0.03	1	0.485	2003-08-25	2003-09-01	mean	0.00	22.60			0.00			119.95				120.00
B2B002	0.03	1	0.485	2003-05-26	2003-06-03	1	13.30	39.70	13.40	14.10	51.90	108.80	0.00	469.80	311.50	0.02	57.60	1027.12
B2B002	0.03	1	0.485	2003-05-26	2003-06-03	2	11.00	40.20	16.50	49.50	41.40	142.40	0.00	102.00	625.40	0.00	64.20	1041.40
B2B002	0.03	1	0.485	2003-05-26	2003-06-03	mean	12.20	40.00	14.90	31.80	46.70	125.60	0.00	285.90	468.50	0.00	60.90	1034.30
B2B002	0.03	1	0.485	2003-08-25	2003-09-01	1	79.50	66.60	5.70	35.70	0.28	0.00	0.06	33.20	231.40	0.00	18.50	324.84
B2B002	0.03	1	0.485	2003-08-25	2003-09-01	2	27.50	25.20	4.70	107.40	0.00	10.80	0.00	62.90	128.10	0.00	10.20	324.10
B2B002	0.03	1	0.485	2003-08-25	2003-09-01	mean	53.50	45.90	5.20	71.55	0.14	5.40	0.03	48.05	179.75	0.00	14.35	324.50
B2B005	0.03	1	0.485	2003-05-26	2003-06-03	1	0.00	30.10	318.10				55.60					373.70
B2B005	0.03	1	0.485	2003-05-26	2003-06-03	2	0.00	20.70	260.90				59.50					320.40
B2B005	0.03	1	0.485	2003-05-26	2003-06-03	mean	0.00	25.40	289.50				57.60					347.10
B2B005	0.03	1	0.485	2003-08-25	2003-09-01	1	104.70	23.90	82.50				17.40					99.90
B2B005	0.03	1	0.485	2003-08-25	2003-09-01	2	0.22	156.70	78.10				53.60					131.70
B2B005	0.03	1	0.485	2003-08-25	2003-09-01	mean	52.50	90.30	80.30				35.50					115.80
B2B007	0.03	1	0.485	2003-05-26	2003-06-03	1	11.70	20.10	64.40								320.00	384.40
B2B007	0.03	1	0.485	2003-05-26	2003-06-03	2	65.40	43.90	71.60								749.60	821.20
B2B007	0.03	1	0.485	2003-05-26	2003-06-03	mean	38.60	32.00	68.00								534.80	602.80
B2B007	0.03	1	0.485	2003-08-25	2003-09-01	1	0.00	4.20	9.80								61.30	71.10
B2B007	0.03	1	0.485	2003-08-25	2003-09-01	2	0.00	24.00	2.02								39.40	41.42
B2B007	0.03	1	0.485	2003-08-25	2003-09-01	mean	0.00	14.10	5.91								50.35	56.30
B2B008	0.03	1	0.485	2003-05-26	2003-06-03	1	-9999.00	-9999.00				-9999.00						-9999.00
B2B008	0.03	1	0.485	2003-05-26	2003-06-03	2	-9999.00	-9999.00				-9999.00						-9999.00
B2B008	0.03	1	0.485	2003-05-26	2003-06-03	mean	0.00	16.10				546.70						546.70
B2B008	0.03	1	0.485	2003-08-25	2003-09-01	1	-9999.00	-9999.00				-9999.00						-9999.00
B2B008	0.03	1	0.485	2003-08-25	2003-09-01	2	-9999.00	-9999.00				-9999.00						-9999.00
B2B008	0.03	1	0.485	2003-08-25	2003-09-01	mean	0.00	4.60				90.80						90.80
B2B010	0.03	1	0.485	2003-05-26	2003-06-03	1	3.70	18.90				769.70	10.60					780.30
B2B010	0.03	1	0.485	2003-05-26	2003-06-03	2	12.60	26.00				648.00	6.88					654.88
B2B010	0.03	1	0.485	2003-05-26	2003-06-03	mean	8.20	22.50				708.90	8.70					717.60
B2B010	0.03	1	0.485	2003-08-25	2003-09-01	1	0.52	43.60				164.40	21.50					185.90
B2B010	0.03	1	0.485	2003-08-25	2003-09-01	2	4.60	16.80				117.20	0.24					117.44
B2B010	0.03	1	0.485	2003-08-25	2003-09-01	mean	2.60	30.20				140.80	10.87					151.70
B2B012	0.03	1	0.485	2003-05-26	2003-06-03	1	1.70	29.50		213.80			0.22	842.80				1056.82
B2B012	0.03	1	0.485	2003-05-26	2003-06-03	2	0.00	13.40		59.40			0.35	303.20				362.95
B2B012	0.03	1	0.485	2003-05-26	2003-06-03	mean	0.90	21.50		136.60			0.30	573.00				709.90
B2B012	0.03	1	0.485	2003-08-25	2003-09-01	1	0.00	54.10		292.70			0.11	159.80				452.61
B2B012	0.03	1	0.485	2003-08-25	2003-09-01	2	0.00	56.50		220.20			28.70	238.30				487.20
B2B012	0.03	1	0.485	2003-08-25	2003-09-01	mean	0.00	55.30		256.45			14.40	199.05				469.90
B2B013	0.03	1	0.485	2003-05-26	2003-06-03	1	0.20	17.40	148.90		410.80							559.70
B2B013	0.03	1	0.485	2003-05-26	2003-06-03	2	0.00	26.60	185.10		319.60							504.70
B2B013	0.03	1	0.485	2003-05-26	2003-06-03	mean	0.10	22.00	167.00		365.20							532.20
B2B013	0.03	1	0.485	2003-08-25	2003-09-01	1	2.10	24.40	186.00		0.50							186.50
B2B013	0.03	1	0.485	2003-08-25	2003-09-01	2	0.00	17.40	194.30		4.90							199.20
B2B013	0.03	1	0.485	2003-08-25	2003-09-01	mean	1.10	20.90	190.15		2.70							192.80
B2B015	0.03	1	0.485	2003-05-26	2003-06-03	1	36.20	26.40		194.10	161.50		0.10				262.40	618.10
B2B015	0.03	1	0.485	2003-05-26	2003-06-03	2	19.20	15.80		204.80	159.30		0.11				231.30	595.51
B2B015	0.03	1	0.485	2003-05-26	2003-06-03	mean	27.70	21.10		199.50	160.40		0.10				246.90	606.80
B2B015	0.03	1	0.485	2003-08-25	2003-09-01	1	0.00	56.00		271.20	0.20		3.60				82.80	357.80
B2B015	0.03	1	0.485	2003-08-25	2003-09-01	2	0.00	13.40		127.80	0.00		0.73				43.10	171.63
B2B015	0.03	1	0.485	2003-08-25	2003-09-01	mean	0.00	34.70		199.50	0.10		2.16				62.95	264.70
B2B018	0.03	1	0.485	2003-05-26	2003-06-03	1	5.60	4.20	385.20							0.42		385.62
B2B018	0.03	1	0.485	2003-05-26	2003-06-03	2	22.50	35.80	252.30							5.53		257.83
B2B018	0.03	1	0.485	2003-05-26	2003-06-03	mean	14.10	20.00	318.80							3.00		321.70
B2B018	0.03	1	0.485	2003-08-25	2003-09-01	1	19.50	0.00	226.70							0.28		226.98
B2B018	0.03	1	0.485	2003-08-25	2003-09-01	2	3.20	31.90	89.20							0.00		89.20
B2B018	0.03	1	0.485	2003-08-25	2003-09-01	mean	11.40	16.00	157.95							0.14		158.10
B2B019	0.03	1	0.485	2003-05-26	2003-06-03	1	4.50	56.80				171.60			599.40			771.00
B2B019	0.03	1	0.485	2003-05-26	2003-06-03	2	10.60	79.80				99.80			917.90			1017.70
B2B019	0.03	1	0.485	2003-05-26	2003-06-03	mean	7.60	68.30				135.70			758.70			894.40
B2B019	0.03	1	0.485	2003-08-25	2003-09-01	1	10.30	18.90				0.00			204.90			204.90
B2B019	0.03	1	0.485	2003-08-25	2003-09-01	2	12.00	23.90				12.90			211.80			224.70
B2B019	0.03	1	0.485	2003-08-25	2003-09-01	mean	11.20	21.40				6.45			208.35			214.80
B2B020	0.03	1	0.485	2003-05-26	2003-06-03	1	-9999.00	-9999.00		-9999.00								-9999.00
B2B020	0.03	1	0.485	2003-05-26	2003-06-03	2	-9999.00	-9999.00		-9999.00								-9999.00
B2B020	0.03	1	0.485	2003-05-26	2003-06-03	mean	0.20	4.80		378.70								378.70
B2B020	0.03	1	0.485	2003-08-25	2003-09-01	1	-9999.00	-9999.00		-9999.00								-9999.00
B2B020	0.03	1	0.485	2003-08-25	2003-09-01	2	-9999.00	-9999.00		-9999.00								-9999.00
B2B020	0.03	1	0.485	2003-08-25	2003-09-01	mean	2.40	18.50		415.20								415.20
B2B023	0.03	1	0.485	2003-05-26	2003-06-03	1	0.00	27.70	100.70			608.90	0.46					710.06
B2B023	0.03	1	0.485	2003-05-26	2003-06-03	2	2.00	37.00	227.90			500.60	0.00					728.50
B2B023	0.03	1	0.485	2003-05-26	2003-06-03	mean	1.00	32.40	164.30			554.80	0.20					719.30
B2B023	0.03	1	0.485	2003-08-25	2003-09-01	1	0.00	18.90	17.80			136.90	0.00					154.70
B2B023	0.03	1	0.485	2003-08-25	2003-09-01	2	0.00	12.60	33.80			162.10	0.15					196.05
B2B023	0.03	1	0.485	2003-08-25	2003-09-01	mean	0.00	15.80	25.80			149.50	0.08					175.40
B2B024	0.03	1	0.485	2003-05-26	2003-06-03	1	23.60	93.70	10.80		297.70				701.50			1010.00
B2B024	0.03	1	0.485	2003-05-26	2003-06-03	2	0.00	108.90	39.30		270.60				563.40			873.30
B2B024	0.03	1	0.485	2003-05-26	2003-06-03	mean	11.80	101.30	25.10		284.20				632.50			941.70
B2B024	0.03	1	0.485	2003-08-25	2003-09-01	1	0.15	14.20	9.00		4.80				339.00			352.80
B2B024	0.03	1	0.485	2003-08-25	2003-09-01	2	0.45	22.50	3.40		0.00				424.60			428.00
B2B024	0.03	1	0.485	2003-08-25	2003-09-01	mean	0.30	18.40	6.20		2.40				381.80			390.40
B2B025	0.03	1	0.485	2003-05-26	2003-06-03	1	2.70	89.40	20.80						957.70			978.50
B2B025	0.03	1	0.485	2003-05-26	2003-06-03	2	7.10	87.70	13.90						981.30			995.20
B2B025	0.03	1	0.485	2003-05-26	2003-06-03	mean	4.90	88.60	17.40						969.50			986.90
B2B025	0.03	1	0.485	2003-08-25	2003-09-01	1	0.80	28.50	2.80						491.90			494.70
B2B025	0.03	1	0.485	2003-08-25	2003-09-01	2	0.00	19.20	13.50						392.20			405.70
B2B025	0.03	1	0.485	2003-08-25	2003-09-01	mean	0.40	23.90	8.15						442.05			450.20
B2B026	0.03	1	0.485	2003-05-26	2003-06-03	1	35.50	17.40			134.50						263.00	397.50
B2B026	0.03	1	0.485	2003-05-26	2003-06-03	2	0.00	29.90			97.20						318.40	415.60
B2B026	0.03	1	0.485	2003-05-26	2003-06-03	mean	17.80	23.70			115.90						290.70	406.60
B2B026	0.03	1	0.485	2003-08-25	2003-09-01	1	0.00	25.50			0.00						98.30	98.30
B2B026	0.03	1	0.485	2003-08-25	2003-09-01	2	5.30	37.20			0.00						77.40	77.40
B2B026	0.03	1	0.485	2003-08-25	2003-09-01	mean	2.70	31.40			0.00						87.85	87.90
B2B027	0.03	1	0.485	2003-05-26	2003-06-03	1	7.70	39.00	0.00	10.12				202.10	803.70			1015.92
B2B027	0.03	1	0.485	2003-05-26	2003-06-03	2	37.10	50.20	10.50	118.40				227.30	558.70			914.90
B2B027	0.03	1	0.485	2003-05-26	2003-06-03	mean	22.40	44.60	5.30	64.30				214.70	681.20			965.40
B2B027	0.03	1	0.485	2003-08-25	2003-09-01	1	23.10	28.50	0.00	27.90				58.00	109.30			195.20
B2B027	0.03	1	0.485	2003-08-25	2003-09-01	2	0.00	26.20	0.00	2.60				38.00	201.00			241.60
B2B027	0.03	1	0.485	2003-08-25	2003-09-01	mean	11.60	27.40	0.00	15.25				48.00	155.15			218.40
B2B032	0.03	1	0.485	2003-05-26	2003-06-03	1	7.90	7.70			91.50		1.10	460.40				553.00
B2B032	0.03	1	0.485	2003-05-26	2003-06-03	2	0.00	5.60			83.70		0.60	241.10				325.40
B2B032	0.03	1	0.485	2003-05-26	2003-06-03	mean	4.00	6.70			87.60		0.90	350.80				439.20
B2B032	0.03	1	0.485	2003-08-25	2003-09-01	1	0.00	17.30			0.00		0.00	123.70				123.70
B2B032	0.03	1	0.485	2003-08-25	2003-09-01	2	0.00	16.50			0.00		21.20	137.00				158.20
B2B032	0.03	1	0.485	2003-08-25	2003-09-01	mean	0.00	16.90			0.00		10.60	130.35				141.00
B2B035	0.03	1	0.485	2003-05-26	2003-06-03	1	5.20	0.00			306.50					0.03		306.53
B2B035	0.03	1	0.485	2003-05-26	2003-06-03	2	0.00	0.00			249.50					0.00		249.50
B2B035	0.03	1	0.485	2003-05-26	2003-06-03	mean	2.60	0.00			278.00					0.00		278.00
B2B035	0.03	1	0.485	2003-08-25	2003-09-01	1	3.20	2.40			0.00					0.74		0.74
B2B035	0.03	1	0.485	2003-08-25	2003-09-01	2	5.00	0.00			0.00					0.00		0.00
B2B035	0.03	1	0.485	2003-08-25	2003-09-01	mean	4.10	1.20			0.00					0.37		0.40
B2B036	0.03	1	0.485	2003-05-26	2003-06-03	1	0.00	14.80	16.00	84.90	83.80		0.07	232.50	194.80			612.07
B2B036	0.03	1	0.485	2003-05-26	2003-06-03	2	7.40	34.00	18.30	126.80	142.00		0.20	249.30	384.00			920.60
B2B036	0.03	1	0.485	2003-05-26	2003-06-03	mean	3.70	24.40	17.20	105.90	112.90		0.10	240.90	289.40			766.30
B2B036	0.03	1	0.485	2003-08-25	2003-09-01	1	27.30	22.30	0.43	23.60	0.00		0.00	46.30	82.30			152.63
B2B036	0.03	1	0.485	2003-08-25	2003-09-01	2	11.70	13.20	0.22	3.50	0.00		0.59	41.50	73.60			119.41
B2B036	0.03	1	0.485	2003-08-25	2003-09-01	mean	19.50	17.80	0.33	13.55	0.00		0.30	43.90	77.95			136.00
B2B039	0.03	1	0.485	2003-05-26	2003-06-03	1	56.10	70.50					0.06		944.60		125.80	1070.46
B2B039	0.03	1	0.485	2003-05-26	2003-06-03	2	55.10	53.80					0.00		405.20		151.60	556.80
B2B039	0.03	1	0.485	2003-05-26	2003-06-03	mean	55.60	62.20					0.00		674.90		138.70	813.60
B2B039	0.03	1	0.485	2003-08-25	2003-09-01	1	21.68	9.60					0.00		166.30		6.70	173.00
B2B039	0.03	1	0.485	2003-08-25	2003-09-01	2	6.70	16.30					0.49		366.00		13.30	379.79
B2B039	0.03	1	0.485	2003-08-25	2003-09-01	mean	14.20	13.00					0.25		266.15		10.00	276.40
